User ID,Session ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,Charger Type,User Type
User_998,S998,Tesla Model 3,85,Station_227,Houston,11/2/2024 13:00,11/2/2024 14:59,46.61987333,7.388686338,16.70682128,Morning,Friday,DC Fast Charger,Long-Distance Traveler
User_999,S999,BMW i3,188.6349646,Station_233,Chicago,11/2/2024 14:00,11/2/2024 15:41,49.36321491,2.246134508,25.56981605,Afternoon,Saturday,Level 2,Long-Distance Traveler
User_1000,S1000,Chevy Bolt,100,Station_40,New York,11/2/2024 15:00,11/2/2024 16:39,24.8745406,11.44140758,19.97039304,Evening,Friday,Level 1,Commuter
User_1001,S1001,BMW i3,62,Station_323,Chicago,11/2/2024 16:00,11/2/2024 16:59,54.36218574,36.36127863,26.47870818,Morning,Saturday,Level 2,Casual Driver
User_1002,S1002,BMW i3,50,Station_153,Houston,11/2/2024 17:00,11/2/2024 19:12,6.443672289,14.99241844,8.855377385,Night,Tuesday,Level 1,Long-Distance Traveler
User_1003,S1003,BMW i3,75,Station_127,San Francisco,11/2/2024 18:00,11/2/2024 21:00,28.21564939,23.69307885,26.55168287,Afternoon,Tuesday,Level 2,Commuter
User_1004,S1004,BMW i3,75,Station_237,San Francisco,11/2/2024 19:00,11/2/2024 20:01,42.28553478,19.16718328,12.96377159,Morning,Tuesday,Level 1,Long-Distance Traveler
User_1005,S1005,Hyundai Kona,85,Station_486,New York,11/2/2024 20:00,11/2/2024 21:55,76.17330081,28.58745278,17.68377082,Afternoon,Monday,DC Fast Charger,Casual Driver
User_1006,S1006,Hyundai Kona,75,Station_493,San Francisco,11/2/2024 21:00,11/2/2024 22:26,34.99715934,20.39497639,8.163073829,Evening,Monday,Level 2,Casual Driver
User_1007,S1007,Nissan Leaf,75,Station_55,Chicago,11/2/2024 22:00,12/2/2024 0:18,26.50967969,,24.68663674,Afternoon,Friday,DC Fast Charger,Casual Driver
User_1008,S1008,Tesla Model 3,50,Station_468,New York,11/2/2024 23:00,11/2/2024 23:38,34.95512441,12.02937483,9.964164321,Morning,Wednesday,Level 1,Casual Driver
User_1009,S1009,BMW i3,50,Station_436,Houston,12/2/2024 0:00,12/2/2024 1:00,62.04623037,18.56265579,37.5475732,Afternoon,Sunday,DC Fast Charger,Casual Driver
User_1010,S1010,Nissan Leaf,50,Station_172,New York,12/2/2024 1:00,12/2/2024 2:40,69.87454798,16.51045962,6.585619842,Morning,Saturday,Level 2,Casual Driver
User_1011,S1011,Tesla Model 3,100,Station_109,New York,12/2/2024 2:00,12/2/2024 4:46,10.43167346,31.3920766,38.60614036,Morning,Saturday,Level 2,Commuter
User_1012,S1012,Chevy Bolt,50,Station_354,Los Angeles,12/2/2024 3:00,12/2/2024 3:42,46.53802192,7.195331906,34.71146141,Morning,Tuesday,DC Fast Charger,Casual Driver
User_1013,S1013,Hyundai Kona,50,Station_469,Los Angeles,12/2/2024 4:00,12/2/2024 7:35,53.20639355,47.6337105,33.42375184,Night,Saturday,Level 1,Long-Distance Traveler
User_1014,S1014,Tesla Model 3,62,Station_184,New York,12/2/2024 5:00,12/2/2024 7:40,,43.48715172,21.46562099,Evening,Thursday,Level 2,Long-Distance Traveler
User_1015,S1015,Chevy Bolt,50,Station_439,San Francisco,12/2/2024 6:00,12/2/2024 7:04,26.967931,15.82216479,28.82201205,Evening,Tuesday,Level 1,Long-Distance Traveler
User_1016,S1016,Tesla Model 3,62,Station_368,Los Angeles,12/2/2024 7:00,12/2/2024 7:50,68.51919497,48.58917821,33.00482798,Afternoon,Sunday,Level 2,Long-Distance Traveler
User_1017,S1017,Hyundai Kona,100,Station_471,Houston,12/2/2024 8:00,12/2/2024 9:33,71.70850688,38.79607655,37.09584883,Afternoon,Saturday,Level 1,Casual Driver
User_1018,S1018,Hyundai Kona,50,Station_198,Chicago,12/2/2024 9:00,12/2/2024 11:04,79.24854612,33.00513138,13.89096924,Morning,Friday,Level 1,Casual Driver
User_1019,S1019,Nissan Leaf,157.5757789,Station_371,Los Angeles,12/2/2024 10:00,12/2/2024 13:29,34.14920012,48.76630369,13.07791792,Evening,Saturday,DC Fast Charger,Commuter
User_1020,S1020,BMW i3,86.09247991,Station_373,New York,12/2/2024 11:00,12/2/2024 12:03,66.70625111,25.29064495,9.156859453,Afternoon,Monday,Level 1,Casual Driver
User_1021,S1021,Tesla Model 3,62,Station_461,San Francisco,12/2/2024 12:00,12/2/2024 14:30,30.77354813,49.7517969,13.85136957,Afternoon,Friday,Level 2,Long-Distance Traveler
User_1022,S1022,Tesla Model 3,50,Station_497,Chicago,12/2/2024 13:00,12/2/2024 16:12,24.15578156,4.784146663,13.89640731,Evening,Friday,DC Fast Charger,Commuter
User_1023,S1023,Chevy Bolt,62,Station_87,Los Angeles,12/2/2024 14:00,12/2/2024 14:44,10.34760669,9.391635794,39.77677752,Morning,Friday,Level 2,Commuter
User_1024,S1024,Hyundai Kona,62,Station_201,San Francisco,12/2/2024 15:00,12/2/2024 17:29,26.30453466,49.88918288,9.562222233,Afternoon,Thursday,DC Fast Charger,Commuter
User_1025,S1025,Tesla Model 3,85,Station_337,San Francisco,12/2/2024 16:00,12/2/2024 18:05,26.73032004,12.95372765,26.76438553,Morning,Thursday,DC Fast Charger,Commuter
User_1026,S1026,Hyundai Kona,50,Station_322,San Francisco,12/2/2024 17:00,12/2/2024 17:35,48.61478557,22.06888373,31.49966171,Evening,Saturday,Level 1,Casual Driver
User_1027,S1027,Tesla Model 3,85,Station_275,New York,12/2/2024 18:00,12/2/2024 20:18,1.330225739,23.29288532,11.81086325,Evening,Tuesday,Level 1,Commuter
User_1028,S1028,Nissan Leaf,85,Station_211,Houston,12/2/2024 19:00,12/2/2024 21:06,44.01595166,38.10527791,32.93537303,Afternoon,Saturday,Level 2,Casual Driver
User_1029,S1029,BMW i3,85,Station_391,San Francisco,12/2/2024 20:00,12/2/2024 21:01,18.43394631,22.32469711,10.40611262,Afternoon,Saturday,Level 2,Commuter
User_1030,S1030,Tesla Model 3,62,Station_118,Chicago,12/2/2024 21:00,13/2/2024 0:29,37.70311872,34.72246309,24.67286655,Evening,Saturday,Level 1,Casual Driver
User_1031,S1031,Hyundai Kona,100,Station_191,Los Angeles,12/2/2024 22:00,12/2/2024 23:52,56.19836617,40.72369853,19.62083618,Morning,Sunday,Level 2,Casual Driver
User_1032,S1032,Nissan Leaf,85,Station_42,Chicago,12/2/2024 23:00,13/2/2024 2:05,73.27597597,23.3245731,23.61457792,Morning,Monday,Level 2,Long-Distance Traveler
User_1033,S1033,Tesla Model 3,100,Station_42,New York,13/2/2024 0:00,13/2/2024 2:27,76.8924001,10.44614576,39.79452835,Night,Friday,Level 1,Casual Driver
User_1034,S1034,Chevy Bolt,75,Station_315,New York,13/2/2024 1:00,13/2/2024 4:41,23.92505033,42.92910574,21.82808777,Evening,Wednesday,DC Fast Charger,Commuter
User_1035,S1035,BMW i3,50,Station_276,Chicago,13/2/2024 2:00,13/2/2024 3:48,50.48944003,42.78738815,15.83807579,Afternoon,Sunday,Level 1,Commuter
User_1036,S1036,Tesla Model 3,60.65969098,Station_329,Houston,13/2/2024 3:00,13/2/2024 4:47,66.09153403,37.60056306,14.80646804,Evening,Tuesday,Level 2,Casual Driver
User_1037,S1037,Nissan Leaf,62,Station_17,New York,13/2/2024 4:00,13/2/2024 6:56,6.91842374,49.06109056,9.213901142,Afternoon,Tuesday,DC Fast Charger,Casual Driver
User_1038,S1038,Chevy Bolt,100,Station_283,New York,13/2/2024 5:00,13/2/2024 7:16,,46.92222429,23.95433916,Morning,Friday,Level 1,Casual Driver
User_1039,S1039,Nissan Leaf,85,Station_431,Chicago,13/2/2024 6:00,13/2/2024 8:35,61.03806279,41.54944192,35.55107475,Afternoon,Tuesday,DC Fast Charger,Casual Driver
User_1040,S1040,Nissan Leaf,85,Station_258,New York,13/2/2024 7:00,13/2/2024 7:44,64.22961964,18.16262903,14.83104278,Night,Friday,Level 2,Long-Distance Traveler
User_1041,S1041,Chevy Bolt,50,Station_63,Houston,13/2/2024 8:00,13/2/2024 10:43,44.88676331,28.9773945,7.093616315,Morning,Tuesday,DC Fast Charger,Long-Distance Traveler
User_1042,S1042,Nissan Leaf,100,Station_62,Houston,13/2/2024 9:00,13/2/2024 10:42,58.94085857,43.7022121,37.33339445,Night,Saturday,Level 2,Long-Distance Traveler
User_1043,S1043,Chevy Bolt,109.7951283,Station_100,Houston,13/2/2024 10:00,13/2/2024 12:10,10.03981781,,26.59423983,Evening,Monday,Level 1,Long-Distance Traveler
User_1044,S1044,Tesla Model 3,100,Station_19,Los Angeles,13/2/2024 11:00,13/2/2024 13:07,17.5349313,7.635488881,26.11611064,Afternoon,Sunday,DC Fast Charger,Long-Distance Traveler
User_1045,S1045,Chevy Bolt,85,Station_17,Houston,13/2/2024 12:00,13/2/2024 15:15,29.75838484,29.38504741,20.06533023,Morning,Sunday,DC Fast Charger,Casual Driver
User_1046,S1046,Chevy Bolt,75,Station_325,Houston,13/2/2024 13:00,13/2/2024 13:55,69.59647496,14.86068898,38.12949571,Afternoon,Tuesday,DC Fast Charger,Long-Distance Traveler
User_1047,S1047,BMW i3,75,Station_423,Los Angeles,13/2/2024 14:00,13/2/2024 17:59,49.93390136,37.93422822,28.28648184,Night,Sunday,Level 2,Long-Distance Traveler
User_1048,S1048,Chevy Bolt,75,Station_466,San Francisco,13/2/2024 15:00,13/2/2024 17:01,14.49216024,41.37791076,16.38466732,Morning,Tuesday,Level 1,Casual Driver
User_1049,S1049,Chevy Bolt,85,Station_373,New York,13/2/2024 16:00,13/2/2024 18:34,38.40940163,22.1160201,19.82676712,Night,Wednesday,Level 1,Casual Driver
User_1050,S1050,Tesla Model 3,100,Station_246,Houston,13/2/2024 17:00,13/2/2024 20:28,8.234584116,43.81287256,8.682242515,Morning,Sunday,Level 2,Commuter
User_1051,S1051,BMW i3,75,Station_251,New York,13/2/2024 18:00,13/2/2024 19:42,34.86162084,4.940614327,24.30133396,Evening,Monday,DC Fast Charger,Commuter
User_1052,S1052,Hyundai Kona,62,Station_455,Chicago,13/2/2024 19:00,13/2/2024 21:32,57.927466,,31.53614328,Evening,Sunday,Level 2,Commuter
User_1053,S1053,Tesla Model 3,50,Station_81,New York,13/2/2024 20:00,13/2/2024 21:22,49.40924273,34.0148546,38.92015133,Afternoon,Saturday,Level 2,Long-Distance Traveler
User_1054,S1054,Tesla Model 3,50,Station_39,Los Angeles,13/2/2024 21:00,14/2/2024 0:33,9.980781528,33.33300433,21.09500367,Night,Monday,Level 1,Casual Driver
User_1055,S1055,Hyundai Kona,62,Station_36,New York,13/2/2024 22:00,14/2/2024 1:36,29.05244638,15.96353292,7.677142064,Night,Sunday,Level 2,Commuter
User_1056,S1056,Chevy Bolt,75,Station_424,New York,13/2/2024 23:00,14/2/2024 2:47,42.09423335,6.310026488,3.668584746,Morning,Monday,DC Fast Charger,Commuter
User_1057,S1057,Nissan Leaf,75,Station_429,New York,14/2/2024 0:00,14/2/2024 1:47,45.76954763,17.40052664,14.0233375,Evening,Sunday,Level 2,Long-Distance Traveler
User_1058,S1058,BMW i3,75,Station_388,San Francisco,14/2/2024 1:00,14/2/2024 3:01,53.71328701,18.62297647,29.02733721,Afternoon,Tuesday,Level 2,Commuter
User_1059,S1059,Nissan Leaf,55.81669376,Station_486,San Francisco,14/2/2024 2:00,14/2/2024 5:35,66.40550757,39.85618959,35.47430758,Evening,Thursday,Level 2,Casual Driver
User_1060,S1060,Hyundai Kona,85,Station_409,Chicago,14/2/2024 3:00,14/2/2024 4:57,11.4569123,18.90537283,27.02672902,Night,Tuesday,DC Fast Charger,Casual Driver
User_1061,S1061,Tesla Model 3,100,Station_197,Los Angeles,14/2/2024 4:00,14/2/2024 4:42,75.5709645,21.51246492,5.985014837,Afternoon,Friday,Level 2,Commuter
User_1062,S1062,Tesla Model 3,50,Station_158,New York,14/2/2024 5:00,14/2/2024 6:12,44.36125628,3.918655771,6.979177241,Evening,Sunday,Level 1,Casual Driver
User_1063,S1063,BMW i3,62,Station_204,New York,14/2/2024 6:00,14/2/2024 7:45,28.2530314,30.00242931,12.17243015,Evening,Wednesday,Level 2,Commuter
User_1064,S1064,Tesla Model 3,100,Station_196,New York,14/2/2024 7:00,14/2/2024 8:20,39.48883107,16.37151607,27.76749946,Morning,Monday,Level 2,Commuter
User_1065,S1065,Tesla Model 3,75,Station_216,New York,14/2/2024 8:00,14/2/2024 8:48,25.36585765,37.58308955,7.143473729,Morning,Friday,Level 1,Casual Driver
User_1066,S1066,BMW i3,62,Station_285,San Francisco,14/2/2024 9:00,14/2/2024 11:58,69.21096127,28.75662025,5.550899029,Night,Saturday,Level 1,Casual Driver
User_1067,S1067,BMW i3,45.8159872,Station_457,Chicago,14/2/2024 10:00,14/2/2024 12:31,34.60220459,5.579750455,29.23900984,Evening,Friday,Level 1,Long-Distance Traveler
User_1068,S1068,Hyundai Kona,62,Station_196,Houston,14/2/2024 11:00,14/2/2024 11:53,40.78700348,11.03185075,22.86464784,Morning,Thursday,Level 1,Long-Distance Traveler
User_1069,S1069,Tesla Model 3,62,Station_307,Los Angeles,14/2/2024 12:00,14/2/2024 12:55,21.87125329,10.60205634,25.98727687,Evening,Sunday,Level 1,Commuter
User_1070,S1070,Tesla Model 3,75,Station_152,New York,14/2/2024 13:00,14/2/2024 16:22,47.23207084,42.96030719,37.90032642,Afternoon,Monday,Level 1,Casual Driver
User_1071,S1071,Hyundai Kona,62,Station_14,Chicago,14/2/2024 14:00,14/2/2024 17:05,,18.56004568,13.93043686,Evening,Tuesday,DC Fast Charger,Commuter
User_1072,S1072,Chevy Bolt,82.66681121,Station_325,Houston,14/2/2024 15:00,14/2/2024 17:29,18.79049305,38.26182989,39.51619105,Evening,Monday,Level 2,Long-Distance Traveler
User_1073,S1073,Chevy Bolt,100,Station_146,Chicago,14/2/2024 16:00,14/2/2024 17:51,47.28525433,3.602939856,11.96655487,Night,Wednesday,DC Fast Charger,Commuter
User_1074,S1074,Chevy Bolt,62,Station_426,San Francisco,14/2/2024 17:00,14/2/2024 19:09,30.16557066,21.34393648,27.38847364,Afternoon,Monday,DC Fast Charger,Casual Driver
User_1075,S1075,Hyundai Kona,85,Station_57,Houston,14/2/2024 18:00,14/2/2024 21:06,34.89511327,4.881436199,33.67501827,Afternoon,Friday,Level 1,Casual Driver
User_1076,S1076,Tesla Model 3,100,Station_211,Chicago,14/2/2024 19:00,14/2/2024 19:46,54.96447202,41.40704557,38.77291672,Morning,Friday,Level 2,Long-Distance Traveler
User_1077,S1077,Hyundai Kona,50,Station_268,San Francisco,14/2/2024 20:00,14/2/2024 21:37,74.7858194,36.55346728,31.30213529,Afternoon,Tuesday,DC Fast Charger,Commuter
User_1078,S1078,Hyundai Kona,75,Station_210,Chicago,14/2/2024 21:00,14/2/2024 22:13,34.79054782,23.21525779,31.8011366,Night,Tuesday,Level 2,Commuter
User_1079,S1079,Chevy Bolt,75,Station_17,Chicago,14/2/2024 22:00,14/2/2024 23:30,69.13309025,10.70555783,17.38741683,Morning,Tuesday,Level 2,Casual Driver
User_1080,S1080,Nissan Leaf,78.43167082,Station_286,Houston,14/2/2024 23:00,15/2/2024 1:32,38.08536377,1.654937068,15.63165131,Evening,Saturday,Level 1,Long-Distance Traveler
User_1081,S1081,Tesla Model 3,50,Station_344,San Francisco,15/2/2024 0:00,15/2/2024 2:02,27.75274592,31.65589628,17.09071969,Afternoon,Sunday,Level 2,Casual Driver
User_1082,S1082,Chevy Bolt,85,Station_203,New York,15/2/2024 1:00,15/2/2024 4:45,41.65484517,11.10912556,33.38775732,Evening,Wednesday,DC Fast Charger,Casual Driver
User_1083,S1083,Nissan Leaf,85,Station_99,Los Angeles,15/2/2024 2:00,15/2/2024 3:43,35.3868254,44.8489905,38.40350412,Morning,Saturday,DC Fast Charger,Long-Distance Traveler
User_1084,S1084,Nissan Leaf,85,Station_279,Houston,15/2/2024 3:00,15/2/2024 6:02,68.56767861,16.475471,24.53486846,Afternoon,Saturday,Level 1,Casual Driver
User_1085,S1085,BMW i3,106.8205569,Station_209,San Francisco,15/2/2024 4:00,15/2/2024 5:36,,38.96856372,6.563206185,Morning,Saturday,DC Fast Charger,Commuter
User_1086,S1086,Tesla Model 3,50,Station_129,Chicago,15/2/2024 5:00,15/2/2024 7:20,36.46547334,37.86028499,9.94150946,Morning,Monday,Level 1,Commuter
User_1087,S1087,Nissan Leaf,100,Station_335,San Francisco,15/2/2024 6:00,15/2/2024 6:31,44.64048953,,17.65872598,Afternoon,Thursday,DC Fast Charger,Commuter
User_1088,S1088,Chevy Bolt,50,Station_288,Los Angeles,15/2/2024 7:00,15/2/2024 8:58,40.27163575,49.56638058,25.54888945,Afternoon,Sunday,DC Fast Charger,Casual Driver
User_1089,S1089,BMW i3,62,Station_252,Los Angeles,15/2/2024 8:00,15/2/2024 11:26,34.43336364,34.17197973,12.64595746,Morning,Monday,Level 1,Long-Distance Traveler
User_1090,S1090,Tesla Model 3,50,Station_265,New York,15/2/2024 9:00,15/2/2024 12:47,,15.41528226,31.47293151,Night,Tuesday,Level 2,Long-Distance Traveler
User_1091,S1091,Hyundai Kona,85,Station_271,New York,15/2/2024 10:00,15/2/2024 10:55,18.56138593,,7.251346809,Afternoon,Wednesday,Level 1,Long-Distance Traveler
User_1092,S1092,Chevy Bolt,75,Station_412,Los Angeles,15/2/2024 11:00,15/2/2024 14:49,59.79776909,14.56492942,22.93421502,Morning,Saturday,Level 2,Long-Distance Traveler
User_1093,S1093,Nissan Leaf,75,Station_408,Houston,15/2/2024 12:00,15/2/2024 14:08,59.76831247,35.05498942,39.29790891,Evening,Monday,Level 2,Long-Distance Traveler
User_1094,S1094,Nissan Leaf,62,Station_188,Houston,15/2/2024 13:00,15/2/2024 13:56,36.70152016,19.12193264,5.555604763,Evening,Sunday,Level 1,Casual Driver
User_1095,S1095,Chevy Bolt,62,Station_419,Chicago,15/2/2024 14:00,15/2/2024 15:58,10.23177592,44.95562495,36.64488957,Afternoon,Friday,Level 1,Long-Distance Traveler
User_1096,S1096,Nissan Leaf,100,Station_214,New York,15/2/2024 15:00,15/2/2024 17:55,24.23053686,7.757341318,23.52913872,Afternoon,Sunday,Level 1,Commuter
User_1097,S1097,BMW i3,85,Station_283,Chicago,15/2/2024 16:00,15/2/2024 19:31,21.70612433,47.97954498,8.123500316,Evening,Saturday,Level 2,Casual Driver
User_1098,S1098,Tesla Model 3,85,Station_211,New York,15/2/2024 17:00,15/2/2024 17:30,57.8962718,10.41164634,23.08515639,Morning,Sunday,Level 2,Commuter
User_1099,S1099,BMW i3,85,Station_365,Los Angeles,15/2/2024 18:00,15/2/2024 21:38,35.17106494,38.82106905,39.91104151,Morning,Monday,Level 2,Long-Distance Traveler
User_1100,S1100,Nissan Leaf,75,Station_76,Houston,15/2/2024 19:00,15/2/2024 21:12,15.72955117,38.31515901,19.6337703,Morning,Friday,Level 2,Long-Distance Traveler
User_1101,S1101,Hyundai Kona,85,Station_148,Houston,15/2/2024 20:00,15/2/2024 22:40,34.07799973,12.59762021,19.57002063,Night,Monday,Level 1,Commuter
User_1102,S1102,Tesla Model 3,100,Station_321,Los Angeles,15/2/2024 21:00,16/2/2024 0:45,26.05024408,27.145522,36.21603706,Afternoon,Monday,Level 1,Commuter
User_1103,S1103,Tesla Model 3,85,Station_213,Chicago,15/2/2024 22:00,15/2/2024 23:10,21.84790823,,11.767449,Night,Saturday,Level 2,Casual Driver
User_1104,S1104,Chevy Bolt,75,Station_433,Chicago,15/2/2024 23:00,16/2/2024 2:14,15.42551088,18.99992559,22.76810728,Night,Monday,DC Fast Charger,Long-Distance Traveler
User_1105,S1105,Chevy Bolt,85,Station_109,San Francisco,16/2/2024 0:00,16/2/2024 1:20,13.65069804,33.30409087,38.31431024,Night,Tuesday,Level 1,Long-Distance Traveler
User_1106,S1106,Hyundai Kona,75,Station_129,New York,16/2/2024 1:00,16/2/2024 1:44,24.77565939,,7.640747742,Night,Sunday,DC Fast Charger,Long-Distance Traveler
User_1107,S1107,Tesla Model 3,75,Station_10,Chicago,16/2/2024 2:00,16/2/2024 2:37,67.45812734,17.88555932,29.51862405,Morning,Friday,DC Fast Charger,Commuter
User_1108,S1108,Hyundai Kona,62,Station_47,Los Angeles,16/2/2024 3:00,16/2/2024 4:07,12.04324736,,22.74283976,Afternoon,Wednesday,DC Fast Charger,Long-Distance Traveler
User_1109,S1109,Chevy Bolt,85,Station_379,Chicago,16/2/2024 4:00,16/2/2024 6:23,61.2314659,9.142503298,38.66270263,Afternoon,Thursday,Level 2,Casual Driver
User_1110,S1110,Chevy Bolt,50,Station_315,Houston,16/2/2024 5:00,16/2/2024 6:52,23.19329022,31.98319246,5.811559056,Night,Sunday,Level 1,Casual Driver
User_1111,S1111,Tesla Model 3,85,Station_96,New York,16/2/2024 6:00,16/2/2024 7:25,48.38617698,27.80523085,15.98658936,Afternoon,Saturday,DC Fast Charger,Commuter
User_1112,S1112,BMW i3,75,Station_446,San Francisco,16/2/2024 7:00,16/2/2024 10:24,29.68080627,45.67133508,21.06445774,Evening,Friday,Level 2,Commuter
User_1113,S1113,Nissan Leaf,85,Station_103,New York,16/2/2024 8:00,16/2/2024 10:12,25.08836904,4.959155493,21.52923874,Morning,Tuesday,Level 1,Casual Driver
User_1114,S1114,Chevy Bolt,75,Station_380,Houston,16/2/2024 9:00,16/2/2024 11:47,,47.65616728,19.80559334,Afternoon,Friday,Level 2,Commuter
User_1115,S1115,Chevy Bolt,100,Station_342,Houston,16/2/2024 10:00,16/2/2024 12:11,56.1150925,5.488039505,16.3478361,Morning,Wednesday,Level 1,Commuter
User_1116,S1116,BMW i3,50,Station_146,Houston,16/2/2024 11:00,16/2/2024 12:47,15.89873423,40.44452193,12.06768036,Evening,Saturday,Level 1,Long-Distance Traveler
User_1117,S1117,BMW i3,85,Station_368,Houston,16/2/2024 12:00,16/2/2024 15:26,41.15701391,46.12968887,13.44237938,Morning,Friday,Level 2,Casual Driver
User_1118,S1118,Hyundai Kona,50,Station_430,Los Angeles,16/2/2024 13:00,16/2/2024 16:18,41.90586399,24.47957145,26.72808826,Evening,Sunday,DC Fast Charger,Long-Distance Traveler
User_1119,S1119,Hyundai Kona,85,Station_416,San Francisco,16/2/2024 14:00,16/2/2024 15:52,8.33578916,41.75876322,8.212490084,Night,Tuesday,Level 1,Casual Driver
User_1120,S1120,Nissan Leaf,62,Station_27,Houston,16/2/2024 15:00,16/2/2024 15:59,90.23550358,4.841450613,35.02884819,Afternoon,Saturday,Level 1,Long-Distance Traveler
User_1121,S1121,Nissan Leaf,62,Station_220,Houston,16/2/2024 16:00,16/2/2024 16:34,18.10247227,41.55273261,37.69680547,Night,Tuesday,DC Fast Charger,Casual Driver
User_1122,S1122,Tesla Model 3,50,Station_18,Chicago,16/2/2024 17:00,16/2/2024 19:28,59.19854015,10.55360588,7.034850999,Afternoon,Saturday,Level 1,Casual Driver
User_1123,S1123,Hyundai Kona,85,Station_167,San Francisco,16/2/2024 18:00,16/2/2024 21:48,,7.751265949,11.57425868,Night,Thursday,DC Fast Charger,Casual Driver
User_1124,S1124,Chevy Bolt,85,Station_433,New York,16/2/2024 19:00,16/2/2024 20:00,15.77476306,25.36486363,36.22553466,Evening,Wednesday,Level 1,Commuter
User_1125,S1125,Hyundai Kona,50,Station_477,San Francisco,16/2/2024 20:00,16/2/2024 23:29,75.09027362,12.37449399,6.123307927,Afternoon,Thursday,DC Fast Charger,Long-Distance Traveler
User_1126,S1126,Chevy Bolt,100,Station_82,San Francisco,16/2/2024 21:00,16/2/2024 21:52,23.9150038,33.50495955,5.587219999,Night,Sunday,Level 1,Commuter
User_1127,S1127,BMW i3,50,Station_428,San Francisco,16/2/2024 22:00,16/2/2024 23:17,13.81997124,12.27483651,20.83704762,Morning,Sunday,Level 1,Commuter
User_1128,S1128,Hyundai Kona,62,Station_72,Houston,16/2/2024 23:00,17/2/2024 1:18,79.97267191,37.46218915,8.471445141,Morning,Sunday,Level 1,Casual Driver
User_1129,S1129,BMW i3,50,Station_310,Houston,17/2/2024 0:00,17/2/2024 1:09,5.163807088,5.265203285,7.411839346,Night,Monday,DC Fast Charger,Casual Driver
User_1130,S1130,Nissan Leaf,75,Station_479,Los Angeles,17/2/2024 1:00,17/2/2024 1:35,55.09525584,45.21062994,8.631878816,Evening,Sunday,Level 1,Commuter
User_1131,S1131,Nissan Leaf,102.3993713,Station_254,New York,17/2/2024 2:00,17/2/2024 3:07,38.1882111,23.1963737,8.644366685,Night,Tuesday,Level 2,Commuter
User_1132,S1132,Tesla Model 3,60.30920245,Station_162,Chicago,17/2/2024 3:00,17/2/2024 6:18,41.13168723,46.5433563,10.68119517,Morning,Thursday,Level 2,Commuter
User_1133,S1133,Hyundai Kona,100,Station_327,San Francisco,17/2/2024 4:00,17/2/2024 6:09,55.1998384,26.97034259,13.32259474,Afternoon,Tuesday,Level 2,Casual Driver
User_1134,S1134,BMW i3,75,Station_420,New York,17/2/2024 5:00,17/2/2024 5:56,72.31121636,34.26166815,23.89374911,Afternoon,Saturday,Level 1,Casual Driver
User_1135,S1135,Chevy Bolt,75,Station_402,New York,17/2/2024 6:00,17/2/2024 9:52,37.4938057,15.80000416,7.392687496,Night,Tuesday,DC Fast Charger,Casual Driver
User_1136,S1136,Nissan Leaf,62,Station_38,Los Angeles,17/2/2024 7:00,17/2/2024 8:38,55.37495429,18.05023749,8.623498537,Afternoon,Monday,DC Fast Charger,Long-Distance Traveler
User_1137,S1137,Nissan Leaf,75,Station_443,Chicago,17/2/2024 8:00,17/2/2024 9:26,33.46739898,18.94297604,33.2242609,Morning,Tuesday,Level 1,Commuter
User_1138,S1138,Chevy Bolt,85,Station_393,San Francisco,17/2/2024 9:00,17/2/2024 9:46,53.35952018,11.31413119,23.05786523,Afternoon,Saturday,Level 2,Commuter
User_1139,S1139,BMW i3,62,Station_201,Chicago,17/2/2024 10:00,17/2/2024 11:40,76.03768938,14.89290278,14.95695677,Night,Saturday,DC Fast Charger,Long-Distance Traveler
User_1140,S1140,BMW i3,75,Station_494,Los Angeles,17/2/2024 11:00,17/2/2024 12:16,9.793349071,12.88657348,20.91127456,Night,Thursday,Level 1,Commuter
User_1141,S1141,Hyundai Kona,85,Station_200,Houston,17/2/2024 12:00,17/2/2024 13:48,45.45344885,28.19404206,39.59705008,Night,Sunday,DC Fast Charger,Commuter
User_1142,S1142,Hyundai Kona,100,Station_255,New York,17/2/2024 13:00,17/2/2024 15:19,31.72868229,37.50320207,28.37686054,Morning,Wednesday,Level 2,Commuter
User_1143,S1143,Tesla Model 3,62,Station_179,San Francisco,17/2/2024 14:00,17/2/2024 14:42,76.16478844,32.55745823,26.76560963,Evening,Friday,Level 2,Long-Distance Traveler
User_1144,S1144,Nissan Leaf,75,Station_35,Houston,17/2/2024 15:00,17/2/2024 17:48,59.16864336,15.22251353,18.81699477,Afternoon,Thursday,DC Fast Charger,Long-Distance Traveler
User_1145,S1145,Hyundai Kona,179.0130578,Station_82,Los Angeles,17/2/2024 16:00,17/2/2024 18:33,15.10403338,5.052457492,22.01217435,Night,Monday,Level 1,Commuter
User_1146,S1146,BMW i3,62,Station_389,Chicago,17/2/2024 17:00,17/2/2024 19:18,66.24653781,37.46234419,13.36898158,Evening,Friday,Level 1,Casual Driver
User_1147,S1147,Chevy Bolt,75,Station_398,New York,17/2/2024 18:00,17/2/2024 19:59,30.72616074,11.21578928,37.96466229,Night,Tuesday,DC Fast Charger,Commuter
User_1148,S1148,BMW i3,85,Station_220,San Francisco,17/2/2024 19:00,17/2/2024 20:55,77.69304557,,21.98859047,Night,Thursday,Level 2,Commuter
